bod_id,iter_num,x,y,vx,vy
0,16,10.378454231301752,10.65695306615069,0.8981720618199142,1.2077633860144656
1,16,-10.809060399441288,-2.624456961243155,-0.531043282360282,-0.12528690356913222
2,16,-0.3162683554670743,-8.523430173448986,-0.36712877945963296,-1.08247648244533
0,17,11.266554169739573,11.85141497266921,0.8960346577241133,1.2053670009337383
1,17,-11.331341442479317,-2.749750747424725,-0.524228416835128,-0.1278469057146429
2,17,-0.6820872508668683,-9.592598293785944,-0.3718062408889861,-1.0775200952190924
0,18,12.152715847224522,13.043710045338734,0.894240808624515,1.2033670008181192
1,18,-11.847323711059147,-2.8776096426631588,-0.5182960180542556,-0.13045579668866547
2,18,-1.0522666597719903,-10.657034471217022,-0.3759447905702606,-1.0729112041294513
0,19,13.037238185327839,14.234180917746395,0.8927119691260496,1.2016687700488942
1,19,-12.357816871873272,-3.008047498864049,-0.5131196334604872,-0.13304807038342487
2,19,-1.42629583706118,-11.717067487423764,-0.3795923356655635,-1.0686206996654697
0,20,13.920354425770565,15.423091833664774,0.8913923312555015,1.200206347925232
1,20,-12.863513649013376,-3.1410248673605503,-0.5085893869966445,-0.1355804079180663
2,20,-1.8037153003637907,-12.773001034845656,-0.38280294425885936,-1.0646259400071652
0,21,14.802250439311255,16.610651476894144,0.8902410114663278,1.1989321665267143
1,21,-13.365005839474316,-3.276467806859838,-0.5046110419541385,-0.13802554881347087
2,21,-2.1841191234435535,-13.825117738575761,-0.38562996951219203,-1.0609066177132438
0,22,15.68307696301614,17.79702791293179,0.8892272963802733,1.1978109510309543
1,22,-13.862799068682094,-3.4142813440947375,-0.5011044680250833,-0.1403675900748859
2,22,-2.5671524179406755,-14.873680637378513,-0.3881228283551921,-1.0574433609560672
0,23,16.562958065143093,18.982358738690127,0.888327620639712,1.1968159235886553
1,23,-14.357325893753467,-3.554358901560175,-0.498001885655871,-0.14259849804913233
2,23,-2.9525066949962477,-15.918933905671421,-0.39032573498384376,-1.054217425539521
0,24,17.44199717013372,20.16675819483905,0.8875235750386965,1.1959263482283287
1,24,-14.848957158292334,-3.6965887672625515,-0.49524611765518345,-0.14471557923143302
2,24,-3.3399145354480146,-16.961103496117996,-0.39227745738351566,-1.0512107689968937
0,25,18.32028145178192,21.350322282885898,0.8868005530614192,1.195125890417281
1,25,-15.338011674142571,-3.840858437627428,-0.4927889714698214,-0.14671967722135515
2,25,-3.7291443012460013,-18.000397913799983,-0.3940115815915998,-1.0484062131959238
0,26,19.197885103588934,22.53313253102784,0.8861468069298263,1.1944014898200597
1,26,-15.824764390630115,-3.987057454060294,-0.49058980622008375,-0.14861390445529016
2,26,-4.119995236565465,-19.037009145509064,-0.39555700070974414,-1.0457875853647673
0,27,20.074871817458824,23.71525882057046,0.8855527742385686,1.1937425666404584
1,27,-16.309453243176247,-4.135079185843998,-0.48861429763357034,-0.1504027605116638
2,27,-4.5122930978892155,-20.071113703267976,-0.39693847660499987,-1.043339806128793
0,28,20.95129669225426,24.89676154408784,0.8850105880413542,1.193140450799988
1,28,-16.792284874072937,-4.284821884491426,-0.48683339206002657,-0.15209152627047187
2,28,-4.905886341787966,-21.102873728137915,-0.3981771959813289,-1.0410489245295145
0,29,21.827207724027947,26.077693278561785,0.8845137141471904,1.1925879635905272
1,29,-17.27343940368503,-4.436189240477569,-0.4852224305123151,-0.1536858530792161
2,29,-5.300642843949571,-22.132438106625724,-0.3992912836348766,-1.0389021105113074
0,30,22.702646984214446,27.25810010016371,0.8840566784017628,1.192079105899584
1,30,-17.753074409351456,-4.589090605011461,-0.4837604201974982,-0.15519148876207534
2,30,-5.696447098469677,-23.159943563693723,-0.40029625820426595,-1.036887617137507
0,31,23.577651561609866,28.438022630021223,0.8836348587614676,1.1916088223521875
1,31,-18.23132824680952,-4.743440990644013,-0.48242943114172065,-0.15661409904140358
2,31,-6.093197838407064,-24.185515707918682,-0.40120542761974787,-1.034994723310783
0,32,24.45225432315889,29.61749687513684,0.8832443247688702,1.1911728204606782
1,32,-18.70832282763772,-4.899160929817871,-0.4812140973987854,-0.15795915505722935
2,32,-6.490806019127903,-25.20927001386041,-0.40203022737008653,-1.0332136654034478
0,33,25.326484534080606,30.796554911297804,0.8828817122079351,1.1907674302496993
1,33,-19.184165947150944,-5.056176245978623,-0.48010120489976255,-0.15923186634175196
2,33,-6.889193110536386,-26.23131273386062,-0.40278050730817494,-1.0315355639079462
0,34,26.200368367604167,31.97522544267579,0.8825441242108698,1.1903894940811892
1,34,-19.658953240749767,-5.214417774653842,-0.47907935067817675,-0.16043714476483012
2,34,-7.288289650461121,-27.251741736563385,-0.4034647735326951,-1.0299523493163572
0,35,27.07392932720661,33.153534264164925,0.8822290524915718,1.1900362793006742
1,35,-20.13276983287361,-5.37382105984712,-0.4781386607103635,-0.16157958932011
2,35,-7.688034017939745,-28.2706472728592,-0.4040903917812109,-1.028456689980564
0,36,27.947188598863086,34.331504646253656,0.8819343140605906,1.1897054083305454
1,36,-20.605691731197066,-5.53432604267285,-0.47727055582470646,-0.16266348468970496
2,36,-8.088371391272773,-29.288112672122196,-0.4046637582358864,-1.0270419236408395
0,37,28.820165346844146,35.50915765764326,0.881657999968278,1.1893948022446488
1,37,-21.077787009230804,-5.695876753297024,-0.4764675570257002,-0.16369280868359531
2,37,-8.489252861220098,-30.30421497288762,-0.40519044294257966,-1.0257019935610519
0,38,29.692876963623153,36.68651243742329,0.8813984334798213,1.189102634862883
1,38,-21.549116812729196,-5.8584210131889085,-0.4757231231621658,-0.1646712451660619
2,38,-8.890634674500722,-31.319025492775772,-0.4056753103176576,-1.0244313896968207
0,39,30.565339282211003,37.86358642606135,0.8811541357097589,1.1888272951298935
1,39,-22.019736218974728,-6.021910151892671,-0.4750315151760345,-0.16560220014531804
2,39,-9.29247758684305,-32.33261034271006,-0.4061226205337266,-1.023225094984575
0,40,31.437566757521935,39.040395562527046,0.8809237972031095,1.1885673560723884
1,40,-22.489694972851407,-6.186298740618148,-0.4743876822377326,-0.1664888194480244
2,40,-9.69474630827733,-33.345030890450296,-0.40653611496537934,-1.022078536624364
0,41,32.309572622053366,40.21695445338507,0.8807062542922837,1.1883215490218273
1,41,-22.95903811941719,-6.351544343660928,-0.47378716594467063,-0.16733400692184255
2,41,-10.097409026242994,-34.356344178265495,-0.40691908834761575,-1.0209875420999872
0,42,33.18136902013747,41.39327651854402,0.8805004693160834,1.1880887420822788
1,42,-23.427806549263043,-6.517607287806661,-0.47322601946548365,-0.16814044247299764
2,42,-10.500436994481268,-35.36660329927877,-0.4072744498506027,-1.0199482996092843
0,43,34.052967124218036,42.569374117452874,0.8803055139821768,1.1878679220443509
1,43,-23.896037470152113,-6.684450449321089,-0.47270073908454047,-0.16891059949861192
2,43,-10.90380417767277,-36.3758577366732,-0.40760477489763897,-1.0189573225457407
0,44,34.924377235972166,43.74525865883156,0.8801205553037458,1.1876581791144878
1,44,-24.363764816150656,-6.852039057783291,-0.47220820606421776,-0.1696467614482458
2,44,-11.307486943428406,-37.38415366958969,-0.40791234923953085,-1.018011417666242
0,45,35.795608874592354,44.920940696466225,0.8799448436561931,1.1874586939581895
1,45,-24.831019603591812,-7.020340515819881,-0.471745637117366,-0.17035103736877164
2,45,-11.711463794607424,-38.39153424918771,-0.40819920653883046,-1.0171076565894186
0,46,36.66667085414012,46.09643001315316,0.879777702589325,1.1872687266557942
1,46,-25.297830241679364,-7.189324233696011,-0.4713105420863902,-0.1710253763677603
2,46,-12.115715136067633,-39.39803984799847,-0.40846716050293785,-1.0162433502880346
0,47,37.53757135155905,47.271735694520125,0.8796185201005398,1.1870876072475052
1,47,-25.76422280427479,-7.358961477683666,-0.47090068767220844,-0.17167158098451393
2,47,-12.520223070891142,-40.4037082853778,-0.40871783242833426,-1.0154160262629923
0,48,38.408317966670836,48.44686619416316,0.8794667411298154,1.1869147276056635
1,48,-26.230221268369366,-7.529225231135426,-0.47051406625717285,-0.17229131949287632
2,48,-12.924971221908423,-41.40857503156911,-0.40895267487264503,-1.0146234081127878
0,49,39.27891777526409,49.62182939130443,0.8793218610811072,1.1867495344207204
1,49,-26.69584772387958,-7.7000900672276105,-0.4701488690297924,-0.17288613718177773
2,49,-13.329944574991488,-42.41267339261818,-0.4091729920513173,-1.0138633972389424
0,50,40.14937737620954,50.79663264198373,0.8791834202097638,1.1865915231259458
1,50,-27.161122558689073,-7.8715320323889255,-0.469803462752917,-0.17345746667217113
2,50,-13.73512934112749,-43.41603467813615,-0.4093799574568491,-1.013134056453772
0,51,41.01970293339236,51.97128282463957,0.8790509987436311,1.1864402326167642
1,51,-27.62606462226423,-8.043528539492678,-0.46947636962670297,-0.1740066373354999
2,51,-14.140512834735135,-44.41868835368826,-0.40957462911692966,-1.012433595281261
0,52,41.88990021313128,53.14578638080603,0.8789242126281727,1.1862952406454859
1,52,-28.090691370673625,-8.216058269956305,-0.4691662497877562,-0.17453488388110922
2,52,-14.546083366064614,-45.42066217939102,-0.4097579628404175,-1.0117603567643736
0,53,42.75997461765593,54.320149351542454,0.8788027098043126,1.186156159792269
1,53,-28.555018995425208,-8.389101083958694,-0.4688718860600573,-0.17504335417952255
2,53,-14.951830145837615,-46.421982336125104,-0.4099308237442558,-1.011112805612743
0,54,43.62993121513098,55.494377410125594,0.8786861669426765,1.1860226339295628
1,54,-29.019062538186127,-8.562637938051209,-0.46859217063456027,-0.1755331163862293
2,54,-15.357743200551727,-47.422673540615754,-0.4100939963081169,-1.0104895175433288
0,55,44.499774766646254,56.668475891456076,0.8785742865701743,1.1858943351106026
1,55,-29.482835993155526,-8.736650809500352,-0.4683260934051137,-0.17600516542729575
2,55,-15.763813297097558,-48.42275915049707,-0.4102481931650613,-1.0098891696833028
0,56,45.36950975053361,57.84244981857033,0.8784667945349511,1.1857709608235525
1,56,-29.946352398613847,-8.911122626759195,-0.46807273173051583,-0.17646042890416472
2,56,-16.170031875526604,-49.42226126035248,-0.4103940628044362,-1.009310531919383
0,57,46.23914038432266,59.01630392659426,0.8783634377640726,1.1856522315619071
1,57,-30.40962391896008,-9.086037205519112,-0.46783124142762045,-0.17689977247080788
2,57,-16.576390988969372,-50.42120078961648,-0.41053219633645277,-1.0087524590910941
0,58,47.10867064460505,60.19004268443057,0.8782639822752091,1.1855378886693035
1,58,-30.872661918372653,-9.261379189844103,-0.46760084882972114,-0.1773240047321425
2,58,-16.982883249839098,-51.4195975631278,-0.4106631334454885,-1.0082138839371557
0,59,47.978104285042335,61.363670314433435,0.8781682114093529,1.1854276924231122
1,59,-31.335477027075918,-9.43713399793615,-0.46738084376900013,-0.1777338817084579
2,59,-17.38950178157304,-52.41747038503859,-0.41078736764035323,-1.0076938107146478
0,60,48.84744485272198,62.53719081029126,0.8780759242563897,1.1853214203263807
1,60,-31.7980792010664,-9.613287772122598,-0.4671705733624155,-0.1781301109066342
2,60,-17.79624017526221,-53.41483710671001,-0.41090535089397484,-1.0071913094197398
0,61,49.71669570303991,63.710607953311026,0.8779869342494034,1.185218865582091
1,61,-32.26047777604129,-9.789827332694722,-0.4669694364977614,-0.17851335503518534
2,61,-18.20309245060524,-54.41171468915767,-0.4110174977516427,-1.0067055105469005
0,62,50.58586001326632,64.88392532727256,0.8779010679069646,1.1851198357273403
1,62,-32.72268151617794,-9.966740135261952,-0.46677687893125813,-0.17888423539669246
2,62,-18.610053020695,-55.40811926055209,-0.4111241889757068,-1.006235600330643
0,63,51.454940794931865,66.0571463320022,0.8778181637055317,1.185024151408151
1,63,-33.18469865833034,-10.144014231317474,-0.4665923889204162,-0.17924333498799114
2,63,-19.01711666020815,-56.40406616922623,-0.41122577478511535,-1.0057808164201554
0,64,52.32394090515598,67.23027419579564,0.8777380710665199,1.1849316452782641
1,64,-33.646536952139954,-10.321638231739911,-0.46641549332641546,-0.1795912013355396
2,64,-19.424278476622604,-57.39957003259724,-0.4113225777401044,-1.0053404439427196
0,65,53.19286305702308,68.40331198680627,0.8776606494446495,1.184842161007454
1,65,-34.10820369649653,-10.499601272981103,-0.46624575412916663,-0.17992834909073377
2,65,-19.8315338841331,-58.394644782366754,-0.4114148953154823,-1.004913811916715
0,66,54.061709829101595,69.576262623501,0.877585767505951,1.18475555238685
1,66,-34.569705772732,-10.677892985713802,-0.4660827653058319,-0.18025526240750536
2,66,-20.238878579976124,-59.38930370632878,-0.4115030022001183,-1.0045002899793378
0,67,54.93048367418979,70.74912888427288,0.8775133023852968,1.1846716825203116
1,67,-35.03104967488692,-10.856503465733928,-0.4659261500300687,-0.18057239712235132
2,67,-20.646308522909404,-60.3835594870806,-0.41158715235522736,-1.0040992853979525
0,68,55.79918692736166,71.92191341629278,0.8774431390146261,1.1845904230923456
1,68,-35.4922415373469,-11.035423246930574,-0.4657755581548316,-0.18088018275496362
2,68,-21.053819913621385,-61.377424237903945,-0.41166758085979405,-1.0037102403373732
0,69,56.667821813379874,73.09461874367035,0.8773751695141276,1.1845116537042122
1,69,-35.95328716011366,-11.214643276154892,-0.465630663946332,-0.1811790243458458
2,69,-21.461409176872813,-62.37090953605715,-0.41174450556779557,-1.003332629358357
0,70,57.536390453533976,74.26724727498788,0.8773092926395981,1.1844352612708982
1,70,-36.41419203194588,-11.394154889833569,-0.4654911640408601,-0.1814693041456962
2,70,-21.86907294519473,-63.36402645369605,-0.41181812859873834,-1.0029659571251934
0,71,58.404894871957445,75.43980131026562,0.8772454132800244,1.1843611394725417
1,71,-36.87496135157661,-11.573949792186998,-0.4653567755997081,-0.18175138316989767
2,71,-22.27680804398741,-64.35678558662033,-0.41188863768031675,-1.0026097563026353
0,72,59.27333700146908,76.61228304740764,0.8771834420001342,1.1842891882546198
1,72,-37.33560004719333,-11.754020034924695,-0.4652272346404847,-0.18202560263015105
2,72,-22.684611477882306,-65.34919708102478,-0.41195620735964983,-1.0022635856244595
0,73,60.14171868898288,77.78469458817608,0.877123294623297,1.1842193133719334
1,73,-37.79611279434539,-11.934357998301625,-0.46510229452575313,-0.18229228525413224
2,73,-23.092480418243998,-66.34127065841618,-0.4120210000975442,-1.0019270281177919
0,74,61.01004170052222,78.9570379437319,0.8770648918506722,1.1841514259719352
1,74,-38.256504032425866,-12.114956373429777,-0.46498172459220904,-0.18255173650299555
2,74,-23.500412191702885,-67.33301563884383,-0.4120831672584639,-1.0015996894689305
0,75,61.878307725874535,80.12931503978314,0.8770081589129894,1.1840854422135036
1,75,-38.71677797985999,-12.295808145748145,-0.46486530890561123,-0.18280424569561413
2,75,-23.908404269621094,-68.32444096257655,-0.41214285000737927,-1.0012811965178812
0,76,62.74651838291499,81.30152772137045,0.8769530252517391,1.1840212829176915
1,76,-39.17693864811751,-12.476906579562888,-0.4647528451284009,-0.18305008704759748
2,76,-24.316454258404043,-69.31555521034903,-0.4122001801233388,-1.000971195870085
0,77,63.6146752216287,82.47367775732165,0.8768994242269147,1.183958873247332
1,77,-39.6369898546551,-12.658245203577,-0.46464414348845684,-0.18328952063236842
2,77,-24.724559890580135,-70.30636662228612,-0.4122552807384584,-1.0006693526149542
0,78,64.48277972785506,83.64576684440279,0.8768472928487681,1.1838981424127841
1,78,-40.096935234883446,-12.839817797335616,-0.464539025838748,-0.18352279327089913
2,78,-25.132719016578136,-71.29688311560862,-0.4123082670100206,-1.000375349141876
0,79,65.35083332677802,84.81779661118892,0.8767965715312988,1.1838390234013347
1,79,-40.55677825324486,-13.021618378519225,-0.46443732479880667,-0.1837501393560898
2,79,-25.540929597139773,-72.28711230121122,-0.4123592467324927,-1.0000888840452375
0,80,66.21883738618219,85.98976862167882,0.8767472038654546,1.1837814527280648
1,80,-41.016522213477785,-13.203641191023134,-0.46433888296994047,-0.1839717816172216
2,80,-25.94918969631093,-73.27706149919716,-0.41240832089551466,-0.9998096711108349
0,81,67.08679321949263,87.1616843786717,0.8766991364102282,1.1837253702062251
1,81,-41.47617026813818,-13.3858806937659,-0.46424355221700697,-0.18418793182941803
2,81,-26.35749747496091,-74.26673775344727,-0.4124555841932222,-0.9995374383767992
0,82,67.95470208861684,88.33354532692648,0.8766523185000227,1.1836707187353563
1,82,-41.935725427439806,-13.56833155017497,-0.46415119301033453,-0.18439879147259794
2,82,-26.765851184783493,-75.25614784529277,-0.41250112548968887,-0.9992719272627508
0,83,68.82256520660361,89.50535285611878,0.8766067020668259,1.1836174441055634
1,83,-42.39519056747066,-13.750988618301283,-0.4640616738220811,-0.1846045523440018
2,83,-27.174249162739297,-76.24529830635872,-0.4125450282447454,-0.9990128917615533
0,84,69.69038374013155,90.67710830361233,0.8765622414758841,1.1835654948165244
1,84,-42.85456843783654,-13.933846941518828,-0.4639748705719077,-0.18480539712800484
2,84,-27.58268982590136,-77.23419543063474,-0.4125873709039772,-0.998760097688512
0,85,70.55815881184242,91.84881295705705,0.8765188933736948,1.1835148219099685
1,85,-43.31386166877823,-14.116901739768629,-0.46389066611739765,-0.1850014999266039
2,85,-27.991171666670446,-78.22284528582962,-0.412628227256298,-0.9985133219833577
0,86,71.42589150252842,93.02046805682781,0.8764766165472496,1.1834653788144411
1,86,-43.77307277780484,-14.300148401309716,-0.4638089497851112,-0.1851930267536637
2,86,-28.3996932483299,-79.21125372405943,-0.41266766676213923,-0.998272352060769
0,87,72.29358285318649,94.19207479831555,0.8764353717935749,1.1834171212013294
1,87,-44.232204175881286,-14.483582474942592,-0.4637296169385973,-0.18538013599574252
2,87,-28.808253200911654,-80.19942639191427,-0.41270575485497785,-0.9980369852055779
0,88,73.16123386694728,95.36363433408056,0.8763951217986939,1.1833700068512139
1,88,-44.691258173204886,-14.667199662673555,-0.4636525685800464,-0.18556297884206985
2,88,-29.21685021734883,-81.18736873994835,-0.41274255321864756,-0.9978070280091348
0,89,74.0288455108888,96.53514777587847,0.8763558310252341,1.1833239955296673
1,89,-45.15023698460363,-14.850995812790288,-0.46357771098260847,-0.18574169968603174
2,89,-29.62548304989159,-82.1750860316293,-0.4127781200426261,-0.9975822958436278
0,90,74.89641871774315,97.70661619656688,0.8763174656079631,1.1832790488717557
1,90,-45.609142734583706,-15.03496691332176,-0.4635049553506876,-0.185916436500316
2,90,-30.034150506765812,-83.16258335178624,-0.41281251025727517,-0.9973626123714324
0,91,75.76395438750326,98.87804063190349,0.8762799932566032,1.1832351302745119
1,91,-46.06797746205413,-15.219109085857307,-0.46343421750579417,-0.18608732118768992
2,91,-30.442851449055343,-84.14986561458726,-0.41284577575080883,-0.9971478090868144
0,92,76.63145338893634,100.04942208223935,0.8762433831653554,1.1831922047967653
1,92,-46.526743124751775,-15.403418579701672,-0.46336541759576166,-0.18625447990921803
2,92,-30.851584787790824,-85.13693757107868,-0.4128779655695939,-0.9969377248875408
0,93,77.49891656101215,101.22076151411738,0.8762076059285816,1.1831502390657422
1,93,-46.9854416033894,-15.587891766344528,-0.4632984798253535,-0.18641803339157678
2,93,-31.260349481229024,-86.12380381631392,-0.4129091261032276,-0.9967322056741588
0,94,78.36634471424912,102.39205986178196,0.8761726334621679,1.183109201189895
1,94,-47.44407470554683,-15.772525134224418,-0.46323333220646634,-0.1865780972149895
2,94,-31.66914453230844,-87.11046879609847,-0.412939301255701,-0.9965311039748984
0,95,79.23373863198583,103.56331802860396,0.8761384389301338,1.183069060677501
1,95,-47.90264416932402,-15.957315283768928,-0.4631699063263049,-0.18673478208317856
2,95,-32.077968986268,-88.09693681337593,-0.41296853260382815,-0.9963342785943163
0,96,80.10109907158296,104.73453688842876,0.8761049966760719,1.1830297883605738
1,96,-48.361151666772464,-16.14225892269358,-0.46310813713205773,-0.18688819407661916
2,96,-32.48682192841669,-89.08321203427609,-0.41299685954401405,-0.9961415942839489
0,97,80.96842676555835,105.90571728685144,0.8760722821590622,1.1829913563236898
1,97,-48.81959880712137,-16.32735286154368,-0.46304796273073306,-0.18703843489027736
2,97,-32.8957024820432,-90.06929849384856,-0.413024319428329,-0.9959529214334065
0,98,81.83572242266183,107.07686004242271,0.876040271893713,1.1829537378373693
1,98,-49.27798713981264,-16.512594009464518,-0.4629893242029398,-0.18718560205692275
2,98,-33.30460980645536,-91.05520010149893,-0.413050947690773,-0.9957681357804411
0,99,82.70298672889163,108.24796594779261,0.8760089433940329,1.1829169072956691
1,99,-49.736318157357985,-16.69797937018554,-0.46293216542950455,-0.1873297891570158
2,99,-33.713543095139876,-92.0409206461478,-0.41307677796452835,-0.9955871181386469
0,100,83.57022034845802,109.41903577079309,0.875978275120844,1.1828808401576765
1,100,-50.19459329803011,-16.883506038206466,-0.4628764329299164,-0.18747108601609705
2,100,-34.12250157403411,-93.0264638011274,-0.41310184219092755,-0.9954097541415722
0,101,84.43742392469534,110.59007025546481,0.8759482464324793,1.1828455128926323
1,101,-50.65281394839948,-17.06917119517261,-0.46282207571167916,-0.1876095788905308
2,101,-34.53148449990209,-94.0118331288331,-0.41312617072080027,-0.995235934002093
0,102,85.30459808092803,111.76107012303179,0.8759188375385302,1.1828109029284104
1,102,-51.11098144572726,-17.254972106428976,-0.4627690451297295,-0.1877453506423908
2,102,-34.940491158807056,-94.99703208514374,-0.4131497924088008,-0.9950655522860115
0,103,86.17174342129117,112.9320360728261,0.8758900294564242,1.1827769886031316
1,103,-51.569097080223436,-17.440906117742195,-0.46271729475515744,-0.18787848090421724
2,103,-35.34952086467412,-95.98206402362486,-0.41317273470126664,-0.9948985076989069
0,104,87.03886053151025,114.10296878316608,0.8758618039706331,1.182743749119676
1,104,-52.027162097179286,-17.626970652180873,-0.4626667802525206,-0.18800904623431824
2,104,-35.75857295793732,-96.96693219952621,-0.4131950237181119,-0.9947347028853502
0,105,87.90594997964106,115.27386891219145,0.8758341435943267,1.1827111645028974
1,105,-52.485177698982895,-17.81316320714549,-0.4626174592651158,-0.18813712026323717
2,105,-36.16764680426443,-97.95163977358696,-0.4132166843292106,-0.994574044239653
0,106,88.77301231677312,116.44473709865653,0.8758070315333066,1.1826792155593628
1,106,-52.943145047024,-17.999481351538737,-0.4625692913076146,-0.18826277383196563
2,106,-36.57674179335534,-98.9361898156588,-0.41323774022569215,-0.9944164417273914
0,107,89.64004807769858,117.61557396268535,0.8757804516520576,1.1826478838394376
1,107,-53.40106526349638,-18.185922723069247,-0.46252223766552536,-0.18838607512243483
2,107,-36.98585733780825,-99.92058530815721,-0.41325821398653234,-0.9942618087169968
0,108,90.50705778154784,118.78638010649031,0.8757543884417779,1.1826171516015513
1,108,-53.858939433103984,-18.372485025680643,-0.4624762613009856,-0.18850708978078115
2,108,-37.39499287204993,-100.90482914935068,-0.4132781271407927,-0.9941100618207642
0,109,91.37404193239581,119.95715611505611,0.8757288269902529,1.1825870017785147
1,109,-54.31676860467653,-18.559166027099373,-0.46243132676442744,-0.1886258810338472
2,109,-37.804147851325375,-101.88892415649764,-0.41329750022582523,-0.993961120744662
0,110,92.24100101983764,121.12790255679141,0.875703752953447,1.1825574179457394
1,110,-54.77455379270046,-18.74596355649458,-0.4623874001117022,-0.1887425097993429
2,110,-38.21332175074326,-102.87287306883769,-0.413316352841745,-0.993814908146391
0,111,93.10793551953799,122.29861998415035,0.87567915252871,1.1825283842912435
1,111,-55.23229597877042,-18.932875502244144,-0.46234444882627246,-0.18885703479006594
2,111,-38.62251406437361,-103.85667855044706,-0.41333470370243774,-0.9936713495011721
0,112,93.97484589375436,123.46930893422467,0.8756550124294776,1.182499885587318
1,112,-55.689996112966,-19.119899809801083,-0.46230244174612234,-0.18896951261254796
2,112,-39.031724304394324,-104.8403431929644,-0.4133525706833553,-0.9935303729747648
0,113,94.8417325918361,124.6399699293086,0.8756313198613825,1.182471907163758
1,113,-56.14765511515833,-19.307034479655,-0.462261348995059,-0.18907999786047128
2,113,-39.44095200028369,-105.82386951819456,-0.4133699708663232,-0.993391909303281
0,114,95.70859605070046,125.8106034774388,0.8756080624996758,1.1824444348825507
1,114,-56.605273876250806,-19.494277565383673,-0.4622211419180973,-0.18918854320317469
